latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,energy_reverse_Wh_A,direction_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,energy_reverse_Wh_B,direction_B,vivienda,archivo_origen,voltage_V_C,current_A_C,power_W_C,pf_C,freq_Hz_C,energy_Wh_C,energy_reverse_Wh_C,direction_C,voltage_V_D,current_A_D,power_W_D,pf_D,freq_Hz_D,energy_Wh_D,energy_reverse_Wh_D,direction_D
25.651085,-100.293008,2026-05-18 10:06:00,18,5,2026,10,6,129.8,14.895,1390.0,0.71,58.82,222050,,,0.0,7.656,914.5,0.91,58.82,165680,,,DistritoTec,DistritoTec.csv,132.1,2.063,132.2,0.48,58.79,29142.0,16172.0,REVERSE,132.1,2.987,250.9,0.63,58.79,18165.0,23079.0,FORWARD
25.651085,-100.293008,2026-05-18 10:33:00,18,5,2026,10,33,129.6,14.13,1311.4,0.71,58.82,222680,,,0.0,8.375,956.9,0.88,58.82,166120,,,DistritoTec,DistritoTec.csv,132.2,2.554,187.3,0.55,58.81,29142.0,16198.0,REVERSE,132.2,3.544,347.6,0.74,58.81,18198.0,23079.0,FORWARD
25.651085,-100.293008,2026-05-18 12:14:00,18,5,2026,12,14,129.0,17.834,1702.3,0.73,58.85,225090,,,0.0,10.515,1213.9,0.89,58.85,168040,,,DistritoTec,DistritoTec.csv,132.6,10.201,1195.2,0.88,58.82,29142.0,16346.0,REVERSE,132.6,11.899,1353.8,0.85,58.82,18373.0,23079.0,FORWARD
25.651085,-100.293008,2026-05-18 14:05:00,18,5,2026,14,5,128.7,19.635,1816.6,0.71,58.82,228160,,,0.0,11.664,1307.4,0.86,58.82,170240,,,DistritoTec,DistritoTec.csv,131.0,2.122,38.1,0.13,58.84,29144.0,16439.0,FORWARD,131.0,1.824,125.2,0.52,58.84,18495.0,23079.0,FORWARD
25.651085,-100.293008,2026-05-18 15:41:00,18,5,2026,15,41,129.6,9.122,694.4,0.58,58.85,230400,,,0.0,2.333,231.5,0.76,58.85,171820,,,DistritoTec,DistritoTec.csv,131.6,1.826,21.6,0.08,58.87,29150.0,16467.0,FORWARD,131.6,1.74,115.3,0.5,58.87,18538.0,23079.0,FORWARD
25.651085,-100.293008,2026-05-18 17:02:00,18,5,2026,17,2,129.2,8.63,651.6,0.58,58.87,231570,,,0.0,1.557,146.2,0.72,58.87,172370,,,DistritoTec,DistritoTec.csv,131.1,7.703,849.4,0.83,58.84,29238.0,16467.0,FORWARD,131.1,6.363,800.2,0.95,58.84,18541.0,23156.0,REVERSE
25.651085,-100.293008,2026-05-18 19:25:00,18,5,2026,19,25,130.5,0.8,64.4,0.61,58.82,232860,,,0.0,0.593,55.5,0.71,58.82,172980,,,DistritoTec,DistritoTec.csv,132.3,6.649,778.1,0.88,58.79,29422.0,16467.0,FORWARD,132.3,4.795,627.9,0.98,58.79,18541.0,23303.0,REVERSE
25.651085,-100.293008,2026-05-18 23:49:00,18,5,2026,23,49,131.5,1.419,113.6,0.6,58.88,233270,,,0.0,1.937,196.6,0.77,58.88,173520,,,DistritoTec,DistritoTec.csv,133.9,3.901,460.3,0.87,58.85,29688.0,16467.0,FORWARD,133.9,2.465,302.8,0.91,58.85,18541.0,23536.0,REVERSE
25.651085,-100.293008,2026-05-19 03:44:00,19,5,2026,3,44,133.6,0.772,63.7,0.61,58.82,233550,,,0.0,0.59,57.1,0.72,58.82,174030,,,DistritoTec,DistritoTec.csv,135.4,4.654,569.7,0.9,58.81,29932.0,16467.0,FORWARD,135.4,3.386,429.6,0.93,58.81,18541.0,23727.0,REVERSE
25.651085,-100.293008,2026-05-19 06:39:00,19,5,2026,6,39,132.9,7.744,606.8,0.58,58.84,233800,,,0.0,1.864,182.2,0.73,58.84,174450,,,DistritoTec,DistritoTec.csv,134.1,4.175,477.3,0.85,58.81,30106.0,16467.0,FORWARD,134.1,2.522,330.2,0.97,58.81,18541.0,23847.0,REVERSE
25.651085,-100.293008,2026-05-19 09:00:00,19,5,2026,9,0,131.3,12.364,927.2,0.57,58.85,235610,,,0.0,4.553,476.3,0.79,58.85,175270,,,DistritoTec,DistritoTec.csv,132.8,2.434,208.3,0.64,58.84,30248.0,16467.0,FORWARD,132.8,1.086,28.4,0.19,58.84,18541.0,23961.0,REVERSE
25.651085,-100.293008,2026-05-19 09:27:00,19,5,2026,9,27,131.2,11.342,858.0,0.57,58.82,236080,,,0.0,1.314,145.1,0.84,58.82,175510,,,DistritoTec,DistritoTec.csv,133.0,2.164,166.1,0.57,58.79,30255.0,16467.0,FORWARD,133.0,1.306,16.6,0.09,58.79,18541.0,23963.0,FORWARD
25.651085,-100.293008,2026-05-19 10:03:00,19,5,2026,10,3,131.2,13.45,1125.5,0.63,58.84,236720,,,0.0,4.737,516.0,0.82,58.84,175950,,,DistritoTec,DistritoTec.csv,133.0,2.759,24.9,0.06,58.82,30263.0,16467.0,REVERSE,133.0,2.73,256.9,0.7,58.82,18545.0,23963.0,FORWARD
25.651085,-100.293008,2026-05-19 12:17:00,19,5,2026,12,17,130.6,13.405,1201.5,0.68,58.81,239140,,,0.0,5.18,608.4,0.89,58.81,177460,,,DistritoTec,DistritoTec.csv,132.9,2.433,126.0,0.38,58.79,30271.0,16508.0,REVERSE,132.9,3.417,333.5,0.73,58.79,18593.0,23963.0,FORWARD
25.651085,-100.293008,2026-05-19 14:08:00,19,5,2026,14,8,130.8,7.963,610.4,0.58,58.81,240500,,,0.0,2.802,296.2,0.8,58.81,178130,,,DistritoTec,DistritoTec.csv,132.7,8.382,216.0,0.19,58.79,30278.0,16537.0,FORWARD,132.7,2.013,212.5,0.79,58.79,18633.0,23969.0,REVERSE
25.651085,-100.293008,2026-05-19 15:48:00,19,5,2026,15,48,130.7,8.259,627.0,0.58,58.85,241570,,,0.0,0.772,72.1,0.71,58.85,178630,,,DistritoTec,DistritoTec.csv,132.5,3.814,313.0,0.61,58.84,30319.0,16565.0,FORWARD,132.5,1.994,147.1,0.55,58.84,18664.0,24004.0,REVERSE
25.651085,-100.293008,2026-05-19 17:02:00,19,5,2026,17,2,131.3,7.561,584.3,0.58,58.82,242350,,,0.0,1.128,105.8,0.71,58.82,178940,,,DistritoTec,DistritoTec.csv,132.5,6.918,152.1,0.16,58.81,30356.0,16565.0,FORWARD,132.5,2.485,306.7,0.93,58.81,18665.0,24033.0,REVERSE
25.651085,-100.293008,2026-05-19 19:27:00,19,5,2026,19,27,132.1,0.783,63.8,0.61,58.88,243360,,,0.0,2.172,221.5,0.77,58.88,179490,,,DistritoTec,DistritoTec.csv,134.0,11.263,1303.3,0.86,58.87,30553.0,16565.0,FORWARD,134.0,9.019,1167.4,0.96,58.87,18665.0,24216.0,REVERSE
25.651085,-100.293008,2026-05-19 23:50:00,19,5,2026,23,50,131.7,1.423,114.3,0.6,58.81,243740,,,0.0,1.882,168.8,0.68,58.81,180120,,,DistritoTec,DistritoTec.csv,133.9,5.887,719.7,0.91,58.81,31004.0,16565.0,FORWARD,133.9,4.34,573.0,0.98,58.81,18665.0,24591.0,REVERSE
25.651085,-100.293008,2026-05-20 03:35:00,20,5,2026,3,35,133.5,0.771,63.4,0.61,58.82,244020,,,0.0,0.589,57.1,0.72,58.82,180600,,,DistritoTec,DistritoTec.csv,135.1,3.178,423.2,0.98,58.79,31196.0,16565.0,FORWARD,135.1,2.59,327.1,0.93,58.79,18665.0,24721.0,REVERSE
25.651085,-100.293008,2026-05-20 06:10:00,20,5,2026,6,10,133.6,0.774,63.9,0.61,58.82,244170,,,0.0,0.592,56.9,0.71,58.82,180900,,,DistritoTec,DistritoTec.csv,135.2,2.813,310.6,0.81,58.79,31321.0,16565.0,FORWARD,135.2,1.724,140.5,0.6,58.79,18665.0,24809.0,REVERSE
25.651085,-100.293008,2026-05-20 10:00:00,20,5,2026,10,0,131.7,12.322,1077.0,0.66,58.85,246780,,,0.0,5.071,612.4,0.91,58.85,182420,,,DistritoTec,DistritoTec.csv,134.3,6.726,793.4,0.87,58.82,31401.0,16633.0,REVERSE,134.3,8.698,974.5,0.83,58.82,18766.0,24856.0,FORWARD
25.651085,-100.293008,2026-05-20 12:28:00,20,5,2026,12,28,131.0,9.04,700.5,0.59,58.85,248980,,,0.0,3.602,402.4,0.85,58.85,183810,,,DistritoTec,DistritoTec.csv,133.5,4.876,556.3,0.85,58.81,31401.0,16742.0,REVERSE,133.5,6.685,715.2,0.8,58.81,18915.0,24856.0,FORWARD
25.651085,-100.293008,2026-05-20 14:38:00,20,5,2026,14,38,131.4,9.048,695.1,0.58,58.85,250800,,,0.0,0.969,98.3,0.77,58.85,184760,,,DistritoTec,DistritoTec.csv,132.8,2.285,210.1,0.69,58.81,31411.0,16807.0,FORWARD,132.8,1.261,49.8,0.29,58.81,19007.0,24858.0,REVERSE
25.651085,-100.293008,2026-05-20 16:15:00,20,5,2026,16,15,131.7,8.569,670.3,0.59,58.82,252020,,,0.0,0.765,82.5,0.81,58.82,185210,,,DistritoTec,DistritoTec.csv,133.4,1.924,160.7,0.62,58.79,31437.0,16818.0,FORWARD,133.4,1.362,9.8,0.05,58.79,19022.0,24863.0,REVERSE
25.651085,-100.293008,2026-05-20 17:42:00,20,5,2026,17,42,132.5,8.438,664.3,0.59,58.82,253090,,,0.0,1.065,111.4,0.78,58.82,185610,,,DistritoTec,DistritoTec.csv,133.8,2.366,250.4,0.78,58.78,31470.0,16818.0,FORWARD,133.8,1.307,109.0,0.62,58.78,19022.0,24876.0,REVERSE
25.651085,-100.293008,2026-05-20 21:45:00,20,5,2026,21,45,133.2,8.321,653.7,0.58,58.84,255830,,,0.0,0.588,56.9,0.72,58.84,186310,,,DistritoTec,DistritoTec.csv,135.7,3.708,401.9,0.79,58.79,31709.0,16818.0,FORWARD,135.7,2.144,189.2,0.65,58.79,19022.0,25068.0,REVERSE
25.651085,-100.293008,2026-05-21 01:54:00,21,5,2026,1,54,133.7,0.141,13.0,0.68,58.81,258230,,,0.0,1.904,190.0,0.74,58.81,186840,,,DistritoTec,DistritoTec.csv,135.8,2.412,281.5,0.85,58.78,31835.0,16818.0,FORWARD,135.8,1.817,140.2,0.56,58.78,19022.0,25140.0,REVERSE
25.651085,-100.293008,2026-05-21 05:26:00,21,5,2026,5,26,133.7,0.141,13.2,0.69,58.88,258270,,,0.0,1.91,170.6,0.66,58.88,187330,,,DistritoTec,DistritoTec.csv,135.7,3.888,491.4,0.93,58.84,31975.0,16818.0,FORWARD,135.7,2.751,353.8,0.94,58.84,19022.0,25227.0,REVERSE
25.651085,-100.293008,2026-05-21 08:25:00,21,5,2026,8,25,133.0,8.02,634.8,0.59,58.82,259450,,,0.0,0.958,90.5,0.7,58.82,188220,,,DistritoTec,DistritoTec.csv,134.5,2.909,209.1,0.53,58.79,32071.0,16818.0,FORWARD,134.5,1.989,117.0,0.43,58.79,19027.0,25285.0,FORWARD
25.651085,-100.293008,2026-05-21 11:19:00,21,5,2026,11,19,130.9,8.192,629.6,0.58,58.85,262120,,,0.0,8.976,1171.3,0.99,58.85,189710,,,DistritoTec,DistritoTec.csv,134.2,8.629,984.8,0.84,58.79,32095.0,16911.0,REVERSE,134.2,9.292,1033.7,0.82,58.79,19130.0,25287.0,FORWARD
25.651085,-100.293008,2026-05-21 13:22:00,21,5,2026,13,22,129.8,13.592,1143.2,0.64,58.88,263960,,,0.0,4.894,598.6,0.94,58.88,190840,,,DistritoTec,DistritoTec.csv,133.3,8.338,960.6,0.86,58.87,32095.0,17103.0,REVERSE,133.3,9.093,1022.9,0.84,58.87,19338.0,25287.0,FORWARD
25.651085,-100.293008,2026-05-21 15:16:00,21,5,2026,15,16,130.8,10.61,797.1,0.57,58.84,265870,,,0.0,1.451,154.3,0.81,58.84,191890,,,DistritoTec,DistritoTec.csv,132.6,5.225,439.7,0.63,58.81,32099.0,17188.0,REVERSE,132.6,2.233,181.6,0.61,58.81,19437.0,25287.0,FORWARD
25.651085,-100.293008,2026-05-21 16:45:00,21,5,2026,16,45,131.0,9.239,722.7,0.59,58.82,267270,,,0.0,2.869,322.7,0.85,58.82,192770,,,DistritoTec,DistritoTec.csv,133.3,5.641,345.7,0.45,58.81,32099.0,17242.0,REVERSE,133.3,2.301,191.9,0.62,58.81,19487.0,25287.0,FORWARD
25.651085,-100.293008,2026-05-21 18:02:00,21,5,2026,18,2,130.6,7.929,616.5,0.59,58.84,268320,,,0.0,9.17,1190.0,0.99,58.84,193350,,,DistritoTec,DistritoTec.csv,133.7,4.984,223.9,0.33,58.84,32099.0,17285.0,REVERSE,133.7,1.36,21.7,0.11,58.84,19517.0,25288.0,REVERSE
25.651085,-100.293008,2026-05-21 22:39:00,21,5,2026,22,39,132.9,0.807,66.9,0.62,58.82,270940,,,0.0,0.593,56.4,0.71,58.82,194710,,,DistritoTec,DistritoTec.csv,135.0,3.337,356.1,0.78,58.81,32225.0,17287.0,FORWARD,135.0,1.932,173.7,0.66,58.81,19521.0,25347.0,REVERSE
25.651085,-100.293008,2026-05-22 02:02:00,22,5,2026,2,2,133.1,0.149,13.5,0.68,58.84,270980,,,0.0,0.585,56.3,0.72,58.84,195160,,,DistritoTec,DistritoTec.csv,135.6,1.963,255.2,0.95,58.81,32337.0,17287.0,FORWARD,135.6,1.85,142.3,0.56,58.81,19521.0,25398.0,REVERSE
25.651085,-100.293008,2026-05-22 05:20:00,22,5,2026,5,20,134.0,0.15,13.7,0.68,58.82,271030,,,0.0,0.582,56.8,0.72,58.82,195570,,,DistritoTec,DistritoTec.csv,136.1,2.871,320.4,0.81,58.82,32444.0,17287.0,FORWARD,136.1,1.841,141.4,0.56,58.82,19521.0,25445.0,REVERSE
25.651085,-100.293008,2026-05-22 07:59:00,22,5,2026,7,59,132.3,9.394,709.8,0.57,58.84,272140,,,0.0,1.342,157.7,0.88,58.84,196140,,,DistritoTec,DistritoTec.csv,134.9,2.091,35.7,0.12,58.79,32508.0,17287.0,REVERSE,134.9,2.776,228.4,0.6,58.79,19528.0,25463.0,FORWARD
25.651085,-100.293008,2026-05-22 10:32:00,22,5,2026,10,32,129.5,14.439,1206.0,0.64,58.85,274300,,,0.0,5.993,677.6,0.87,58.85,197330,,,DistritoTec,DistritoTec.csv,133.8,7.12,850.1,0.89,58.81,32508.0,17415.0,REVERSE,133.8,9.349,1046.3,0.83,58.81,19704.0,25463.0,FORWARD
25.651085,-100.293008,2026-05-22 12:21:00,22,5,2026,12,21,128.8,9.345,699.6,0.58,58.85,276470,,,0.0,1.211,135.5,0.86,58.85,198560,,,DistritoTec,DistritoTec.csv,133.1,8.985,1074.5,0.89,58.85,32508.0,17592.0,REVERSE,133.1,11.152,1270.7,0.85,58.85,19915.0,25463.0,FORWARD
25.651085,-100.293008,2026-05-22 14:24:00,22,5,2026,14,24,128.5,8.801,662.7,0.58,58.87,278140,,,0.0,2.575,263.7,0.79,58.87,199450,,,DistritoTec,DistritoTec.csv,132.3,8.676,1046.1,0.9,58.85,32508.0,17814.0,REVERSE,132.3,10.56,1213.3,0.86,58.85,20173.0,25463.0,FORWARD
25.651085,-100.293008,2026-05-22 15:46:00,22,5,2026,15,46,129.1,7.847,581.4,0.57,58.87,279100,,,0.0,2.32,243.3,0.81,58.87,199910,,,DistritoTec,DistritoTec.csv,131.7,3.458,227.6,0.49,58.87,32508.0,17911.0,FORWARD,131.7,1.551,58.5,0.28,58.87,20298.0,25463.0,FORWARD
25.651085,-100.293008,2026-05-22 16:59:00,22,5,2026,16,59,129.5,7.793,582.9,0.57,58.84,279830,,,0.0,0.651,61.5,0.72,58.84,200110,,,DistritoTec,DistritoTec.csv,131.5,5.937,498.2,0.63,58.87,32555.0,17912.0,FORWARD,131.5,1.903,194.5,0.77,58.87,20299.0,25472.0,REVERSE
25.651085,-100.293008,2026-05-22 18:14:00,22,5,2026,18,14,129.2,7.688,573.5,0.57,58.84,280550,,,0.0,0.636,60.3,0.73,58.84,200280,,,DistritoTec,DistritoTec.csv,131.5,8.689,870.3,0.76,58.82,32639.0,17912.0,FORWARD,131.5,4.588,560.0,0.92,58.82,20299.0,25522.0,REVERSE
25.651085,-100.293008,2026-05-22 22:11:00,22,5,2026,22,11,131.6,7.109,545.6,0.58,58.87,282680,,,0.0,0.6,56.6,0.72,58.87,200810,,,DistritoTec,DistritoTec.csv,133.5,2.501,260.3,0.77,58.85,32984.0,17912.0,FORWARD,133.5,1.696,146.1,0.64,58.85,20299.0,25786.0,REVERSE
25.651085,-100.293008,2026-05-23 01:09:00,23,5,2026,1,9,132.6,0.774,63.0,0.61,58.81,283470,,,0.0,0.58,55.4,0.71,58.81,201200,,,DistritoTec,DistritoTec.csv,134.7,2.692,301.3,0.82,58.79,33066.0,17912.0,FORWARD,134.7,1.919,172.9,0.66,58.79,20299.0,25828.0,REVERSE
25.651085,-100.293008,2026-05-23 03:15:00,23,5,2026,3,15,133.2,0.772,63.6,0.61,58.85,283600,,,0.0,0.593,57.4,0.72,58.85,201460,,,DistritoTec,DistritoTec.csv,135.1,2.408,277.8,0.85,58.84,33130.0,17912.0,FORWARD,135.1,1.929,173.3,0.66,58.84,20299.0,25865.0,REVERSE
25.651085,-100.293008,2026-05-23 04:46:00,23,5,2026,4,46,132.7,0.775,63.6,0.61,58.82,283700,,,0.0,0.584,56.3,0.72,58.82,201640,,,DistritoTec,DistritoTec.csv,134.9,3.547,400.8,0.83,58.79,33179.0,17912.0,FORWARD,134.9,1.829,216.2,0.87,58.79,20299.0,25893.0,REVERSE
25.651085,-100.293008,2026-05-23 06:00:00,23,5,2026,6,0,133.0,0.754,62.1,0.61,58.85,283780,,,0.0,3.416,314.8,0.69,58.85,201820,,,DistritoTec,DistritoTec.csv,134.8,5.847,732.4,0.92,58.82,33242.0,17912.0,FORWARD,134.8,4.713,629.8,0.99,58.82,20299.0,25936.0,REVERSE
25.651085,-100.293008,2026-05-23 08:05:00,23,5,2026,8,5,133.3,6.348,499.7,0.59,58.81,284780,,,0.0,1.889,185.6,0.73,58.81,202260,,,DistritoTec,DistritoTec.csv,134.4,3.269,350.7,0.79,58.78,33336.0,17912.0,FORWARD,134.4,1.921,241.9,0.93,58.78,20299.0,26009.0,REVERSE
25.651085,-100.293008,2026-05-23 09:34:00,23,5,2026,9,34,132.3,0.796,66.3,0.62,58.81,285150,,,0.0,2.11,201.6,0.72,58.81,202480,,,DistritoTec,DistritoTec.csv,134.0,2.297,176.2,0.57,58.79,33374.0,17912.0,FORWARD,134.0,1.129,8.5,0.05,58.79,20300.0,26028.0,FORWARD
25.651085,-100.293008,2026-05-23 10:38:00,23,5,2026,10,38,132.2,0.147,13.4,0.68,58.82,285180,,,0.0,0.6,56.1,0.7,58.82,202620,,,DistritoTec,DistritoTec.csv,134.7,4.975,601.1,0.89,58.79,33391.0,17931.0,REVERSE,134.7,7.957,892.1,0.83,58.79,20333.0,26035.0,FORWARD
25.651085,-100.293008,2026-05-23 11:43:00,23,5,2026,11,43,130.7,0.641,51.9,0.61,58.87,285230,,,0.0,0.584,54.7,0.71,58.87,202780,,,DistritoTec,DistritoTec.csv,132.6,1.186,92.0,0.58,58.84,33401.0,17959.0,FORWARD,132.6,1.646,11.5,0.05,58.84,20375.0,26037.0,FORWARD
25.651085,-100.293008,2026-05-23 13:10:00,23,5,2026,13,10,131.1,0.148,13.2,0.68,58.81,285260,,,0.0,0.6,56.7,0.71,58.81,202990,,,DistritoTec,DistritoTec.csv,133.3,3.057,321.0,0.78,58.82,33409.0,18064.0,REVERSE,133.3,4.621,484.1,0.78,58.82,20501.0,26038.0,FORWARD
25.651085,-100.293008,2026-05-23 14:13:00,23,5,2026,14,13,131.0,0.138,12.5,0.69,58.82,285280,,,0.0,1.96,200.5,0.77,58.82,203110,,,DistritoTec,DistritoTec.csv,133.3,3.836,349.2,0.68,58.82,33416.0,18103.0,REVERSE,133.3,1.6,169.8,0.79,58.82,20554.0,26042.0,FORWARD
25.651085,-100.293008,2026-05-23 15:10:00,23,5,2026,15,10,130.9,0.147,13.3,0.69,58.79,285290,,,0.0,0.591,56.1,0.72,58.79,203240,,,DistritoTec,DistritoTec.csv,134.1,6.446,794.6,0.91,58.82,33420.0,18168.0,REVERSE,134.1,9.458,1057.5,0.83,58.82,20628.0,26047.0,FORWARD
25.651085,-100.293008,2026-05-23 16:10:00,23,5,2026,16,10,130.0,0.13,11.9,0.7,58.87,285300,,,0.0,3.281,294.0,0.68,58.87,203370,,,DistritoTec,DistritoTec.csv,133.2,1.849,28.4,0.11,58.88,33420.0,18209.0,FORWARD,133.2,3.146,305.9,0.72,58.88,20697.0,26047.0,FORWARD
25.651085,-100.293008,2026-05-23 17:14:00,23,5,2026,17,14,130.2,0.148,13.3,0.69,58.81,285320,,,0.0,0.589,55.8,0.72,58.81,203520,,,DistritoTec,DistritoTec.csv,132.9,2.154,121.1,0.42,58.81,33421.0,18244.0,FORWARD,132.9,1.457,73.6,0.38,58.81,20751.0,26047.0,FORWARD
25.651085,-100.293008,2026-05-23 18:15:00,23,5,2026,18,15,130.3,0.173,14.5,0.64,58.82,285330,,,0.0,0.585,55.0,0.72,58.82,203650,,,DistritoTec,DistritoTec.csv,132.4,6.986,803.7,0.86,58.85,33454.0,18247.0,FORWARD,132.4,5.546,715.0,0.97,58.85,20764.0,26072.0,REVERSE
25.651085,-100.293008,2026-05-23 22:42:00,23,5,2026,22,42,131.9,0.786,63.5,0.61,58.84,285960,,,0.0,1.88,185.1,0.74,58.84,204260,,,DistritoTec,DistritoTec.csv,134.6,4.532,574.9,0.94,58.81,33952.0,18247.0,FORWARD,134.6,4.114,538.9,0.97,58.81,20764.0,26517.0,REVERSE
25.651085,-100.293008,2026-05-24 01:49:00,24,5,2026,1,49,133.0,0.778,63.7,0.61,58.82,286170,,,0.0,0.602,57.3,0.71,58.82,204680,,,DistritoTec,DistritoTec.csv,135.1,3.797,460.0,0.89,58.81,34110.0,18247.0,FORWARD,135.1,2.569,333.5,0.96,58.81,20764.0,26641.0,REVERSE
25.651085,-100.293008,2026-05-24 03:55:00,24,5,2026,3,55,132.8,0.77,63.2,0.61,58.82,286300,,,0.0,1.938,196.0,0.76,58.82,204940,,,DistritoTec,DistritoTec.csv,134.9,3.397,423.8,0.92,58.79,34200.0,18247.0,FORWARD,134.9,2.486,319.9,0.95,58.79,20764.0,26709.0,REVERSE
25.651085,-100.293008,2026-05-24 05:17:00,24,5,2026,5,17,133.1,0.789,64.7,0.61,58.81,286390,,,0.0,0.585,56.1,0.72,58.81,205110,,,DistritoTec,DistritoTec.csv,135.2,3.744,453.1,0.89,58.78,34262.0,18247.0,FORWARD,135.2,2.516,325.6,0.95,58.78,20764.0,26755.0,REVERSE
25.651085,-100.293008,2026-05-24 06:13:00,24,5,2026,6,13,134.0,0.148,13.7,0.68,58.85,286440,,,0.0,0.587,56.9,0.72,58.85,205260,,,DistritoTec,DistritoTec.csv,135.8,3.731,429.3,0.84,58.82,34304.0,18247.0,FORWARD,135.8,2.246,297.2,0.97,58.82,20764.0,26785.0,REVERSE
25.651085,-100.293008,2026-05-24 08:04:00,24,5,2026,8,4,133.9,0.151,13.9,0.68,58.88,286470,,,0.0,0.58,55.8,0.71,58.88,205490,,,DistritoTec,DistritoTec.csv,135.1,7.293,828.9,0.83,58.87,34352.0,18247.0,FORWARD,135.1,5.0,642.8,0.95,58.87,20765.0,26814.0,REVERSE
25.651085,-100.293008,2026-05-24 09:37:00,24,5,2026,9,37,133.0,0.15,13.6,0.68,58.84,286490,,,0.0,0.587,56.1,0.71,58.84,205720,,,DistritoTec,DistritoTec.csv,134.8,2.566,127.7,0.36,58.81,34397.0,18257.0,FORWARD,134.8,1.451,29.2,0.14,58.81,20784.0,26842.0,FORWARD
25.651085,-100.293008,2026-05-24 10:41:00,24,5,2026,10,41,132.2,0.14,12.8,0.69,58.87,286500,,,0.0,1.926,194.6,0.76,58.87,205850,,,DistritoTec,DistritoTec.csv,134.7,2.925,284.8,0.72,58.87,34400.0,18286.0,REVERSE,134.7,4.246,443.6,0.77,58.87,20824.0,26844.0,FORWARD
25.651085,-100.293008,2026-05-24 11:58:00,24,5,2026,11,58,131.7,0.14,12.8,0.69,58.82,286520,,,0.0,1.901,190.5,0.76,58.82,206020,,,DistritoTec,DistritoTec.csv,133.5,6.964,789.0,0.84,58.81,34436.0,18336.0,FORWARD,133.5,4.918,628.5,0.95,58.81,20889.0,26873.0,REVERSE
25.651085,-100.293008,2026-05-24 13:27:00,24,5,2026,13,27,130.9,0.148,13.4,0.68,58.84,286540,,,0.0,0.585,55.2,0.71,58.84,206240,,,DistritoTec,DistritoTec.csv,133.3,2.109,27.5,0.09,58.84,34455.0,18369.0,REVERSE,133.3,2.588,136.4,0.39,58.84,20934.0,26888.0,FORWARD
25.651085,-100.293008,2026-05-24 14:34:00,24,5,2026,14,34,130.6,0.148,13.3,0.68,58.85,286550,,,0.0,0.579,54.8,0.72,58.85,206390,,,DistritoTec,DistritoTec.csv,132.8,2.424,12.7,0.03,58.82,34468.0,18391.0,REVERSE,132.8,2.088,149.0,0.53,58.82,20968.0,26897.0,FORWARD
25.651085,-100.293008,2026-05-24 15:36:00,24,5,2026,15,36,130.3,0.138,12.4,0.69,58.82,286560,,,0.0,1.898,191.5,0.77,58.82,206550,,,DistritoTec,DistritoTec.csv,132.0,6.802,740.6,0.82,58.82,34510.0,18399.0,FORWARD,132.0,4.625,579.1,0.94,58.82,20984.0,26927.0,REVERSE
25.651085,-100.293008,2026-05-24 16:39:00,24,5,2026,16,39,131.1,0.148,13.4,0.68,58.87,286580,,,0.0,0.628,60.5,0.73,58.87,206690,,,DistritoTec,DistritoTec.csv,133.2,5.079,542.9,0.8,58.85,34552.0,18402.0,FORWARD,133.2,3.666,453.3,0.92,58.85,20988.0,26961.0,REVERSE
25.651085,-100.293008,2026-05-24 17:43:00,24,5,2026,17,43,131.2,0.148,13.4,0.69,58.81,286590,,,0.0,0.587,55.5,0.72,58.81,206840,,,DistritoTec,DistritoTec.csv,133.1,7.347,787.3,0.8,58.79,34635.0,18402.0,FORWARD,133.1,4.502,566.1,0.94,58.79,20988.0,27029.0,REVERSE
25.651085,-100.293008,2026-05-24 21:54:00,24,5,2026,21,54,132.3,0.147,13.3,0.68,58.85,286650,,,0.0,0.586,56.5,0.72,58.85,207420,,,DistritoTec,DistritoTec.csv,134.4,6.265,754.9,0.89,58.82,34893.0,18402.0,FORWARD,134.4,4.329,577.6,0.99,58.82,20988.0,27223.0,REVERSE
25.651085,-100.293008,2026-05-25 02:22:00,25,5,2026,2,22,133.4,0.15,13.7,0.68,58.9,286710,,,0.0,0.582,56.4,0.72,58.9,208010,,,DistritoTec,DistritoTec.csv,135.3,3.675,448.0,0.89,58.85,35116.0,18402.0,FORWARD,135.3,3.005,375.3,0.92,58.85,20988.0,27400.0,REVERSE
25.651085,-100.293008,2026-05-25 06:06:00,25,5,2026,6,6,133.8,0.138,12.7,0.68,58.84,286760,,,0.0,2.008,208.9,0.77,58.84,208510,,,DistritoTec,DistritoTec.csv,135.7,5.463,578.3,0.77,58.79,35293.0,18402.0,FORWARD,135.7,2.75,355.4,0.95,58.79,20988.0,27539.0,REVERSE
25.651085,-100.293008,2026-05-25 09:31:00,25,5,2026,9,31,131.2,14.075,1185.9,0.64,58.85,289200,,,0.0,5.216,627.4,0.91,58.85,209930,,,DistritoTec,DistritoTec.csv,133.7,6.543,739.4,0.84,58.84,35387.0,18457.0,REVERSE,133.7,7.492,825.6,0.82,58.84,21057.0,27594.0,FORWARD
